Data;Ta_Base
04/10/2015 16:55;18
04/10/2015 17:00;17.9
04/10/2015 17:05;18
04/10/2015 17:10;18
04/10/2015 17:15;17.6
04/10/2015 17:20;17.7
04/10/2015 17:25;17.6
04/10/2015 17:30;17.7
04/10/2015 17:35;17.6
04/10/2015 17:40;17.5
04/10/2015 17:45;17.5
04/10/2015 17:50;17.5
04/10/2015 17:55;17.5
04/10/2015 18:00;17.5
04/10/2015 18:05;17.4
04/10/2015 18:10;17.4
04/10/2015 18:15;17.4
04/10/2015 18:20;17.4
04/10/2015 18:25;17.3
04/10/2015 18:30;17.3
04/10/2015 18:35;17.3
04/10/2015 18:40;17.3
04/10/2015 18:45;17.2
04/10/2015 18:50;17.3
04/10/2015 18:55;17.3
04/10/2015 19:00;17.1
04/10/2015 19:05;17.3
04/10/2015 19:10;17.2
04/10/2015 19:15;17.3
04/10/2015 19:20;17.3
04/10/2015 19:25;17.2
04/10/2015 19:30;17.2
04/10/2015 19:35;17.2
04/10/2015 19:40;17.2
04/10/2015 19:45;17.2
04/10/2015 19:50;17.4
04/10/2015 19:55;17.2
04/10/2015 20:00;17.2
04/10/2015 20:05;17.3
04/10/2015 20:10;17.1
04/10/2015 20:15;17.1
04/10/2015 20:20;17.3
04/10/2015 20:25;17.1
04/10/2015 20:30;17.2
04/10/2015 20:35;17.2
04/10/2015 20:40;17.2
04/10/2015 20:45;17.2
04/10/2015 20:50;17.2
04/10/2015 20:55;17.3
04/10/2015 21:00;17.2
04/10/2015 21:05;17.3
04/10/2015 21:10;17.1
04/10/2015 21:15;17
04/10/2015 21:20;17.1
04/10/2015 21:25;17
04/10/2015 21:30;16.9
04/10/2015 21:35;16.9
04/10/2015 21:40;16.9
04/10/2015 21:45;16.8
04/10/2015 21:50;16.8
04/10/2015 21:55;16.7
04/10/2015 22:00;16.7
04/10/2015 22:05;16.7
04/10/2015 22:10;16.6
04/10/2015 22:15;16.6
04/10/2015 22:20;16.5
04/10/2015 22:25;16.5
04/10/2015 22:30;16.5
04/10/2015 22:35;16.5
04/10/2015 22:40;16.5
04/10/2015 22:45;16.3
04/10/2015 22:50;16.5
04/10/2015 22:55;16.5
04/10/2015 23:00;16.5
04/10/2015 23:05;16
04/10/2015 23:10;16.3
04/10/2015 23:15;16.2
04/10/2015 23:20;16.3
04/10/2015 23:25;16.3
04/10/2015 23:30;16.2
04/10/2015 23:35;16.2
04/10/2015 23:40;16.2
04/10/2015 23:45;16.1
04/10/2015 23:50;16.2
04/10/2015 23:55;16.2
05/10/2015 00:00;16.1
05/10/2015 00:05;16.1
05/10/2015 00:10;16
05/10/2015 00:15;16.1
05/10/2015 00:20;16.1
05/10/2015 00:25;16.1
05/10/2015 00:30;16
05/10/2015 00:35;15.9
05/10/2015 00:40;16
05/10/2015 00:45;15.9
05/10/2015 00:50;15.9
05/10/2015 00:55;15.9
05/10/2015 01:00;15.9
05/10/2015 01:05;15.9
05/10/2015 01:10;15.9
05/10/2015 01:15;15.9
05/10/2015 01:20;15.9
05/10/2015 01:25;15.9
05/10/2015 01:30;16
05/10/2015 01:35;15.9
05/10/2015 01:40;15.9
05/10/2015 01:45;15.9
05/10/2015 01:50;16
05/10/2015 01:55;16
05/10/2015 02:00;15.9
05/10/2015 02:05;16
05/10/2015 02:10;15.9
05/10/2015 02:15;16
05/10/2015 02:20;15.9
05/10/2015 02:25;15.9
05/10/2015 02:30;16
05/10/2015 02:35;15.9
05/10/2015 02:40;16
05/10/2015 02:45;16
05/10/2015 02:50;16
05/10/2015 02:55;16
05/10/2015 03:00;16
05/10/2015 03:05;16
05/10/2015 03:10;16
05/10/2015 03:15;16
05/10/2015 03:20;16.1
05/10/2015 03:25;16.2
05/10/2015 03:30;16.2
05/10/2015 03:35;16.2
05/10/2015 03:40;16.2
05/10/2015 03:45;16.2
05/10/2015 03:50;16.2
05/10/2015 03:55;16.3
05/10/2015 04:00;16.2
05/10/2015 04:05;16.3
05/10/2015 04:10;16.2
05/10/2015 04:15;16.2
05/10/2015 04:20;16.2
05/10/2015 04:25;16.5
05/10/2015 04:30;16.3
05/10/2015 04:35;16.3
05/10/2015 04:40;16.3
05/10/2015 04:45;16.5
05/10/2015 04:50;16.5
05/10/2015 04:55;16.5
05/10/2015 05:00;16.5
05/10/2015 05:05;16.3
05/10/2015 05:10;16.5
05/10/2015 05:15;16.6
05/10/2015 05:20;16.5
05/10/2015 05:25;16.5
05/10/2015 05:30;16.5
05/10/2015 05:35;16.6
05/10/2015 05:40;16.5
05/10/2015 05:45;16.5
05/10/2015 05:50;16.6
05/10/2015 05:55;16.6
05/10/2015 06:00;16.6
05/10/2015 06:05;16.6
05/10/2015 06:10;16.6
05/10/2015 06:15;16.8
05/10/2015 06:20;16.8
05/10/2015 06:25;16.7
05/10/2015 06:30;16.8
05/10/2015 06:35;16.7
05/10/2015 06:40;16.8
05/10/2015 06:45;16.8
05/10/2015 06:50;16.9
05/10/2015 06:55;16.9
05/10/2015 07:00;17
05/10/2015 07:05;16.9
05/10/2015 07:10;17
05/10/2015 07:15;17
05/10/2015 07:20;17.1
05/10/2015 07:25;17.2
05/10/2015 07:30;17.3
05/10/2015 07:35;17.3
05/10/2015 07:40;17.3
05/10/2015 07:45;17.4
05/10/2015 07:50;17.6
05/10/2015 07:55;17.7
05/10/2015 08:00;18.1
05/10/2015 08:05;18.1
05/10/2015 08:10;18.3
05/10/2015 08:15;18.6
05/10/2015 08:20;18.6
05/10/2015 08:25;18.5
05/10/2015 08:30;18.8
05/10/2015 08:35;19.1
05/10/2015 08:40;19.7
05/10/2015 08:45;19.8
05/10/2015 08:50;19.6
05/10/2015 08:55;19.6
05/10/2015 09:00;19.6
05/10/2015 09:05;19.5
05/10/2015 09:10;19.6
05/10/2015 09:15;19.7
05/10/2015 09:20;19.5
05/10/2015 09:25;20.1
05/10/2015 09:30;19.9
05/10/2015 09:35;20
05/10/2015 09:40;20
05/10/2015 09:45;20.8
05/10/2015 09:50;20
05/10/2015 09:55;20.3
05/10/2015 10:00;20.3
05/10/2015 10:05;20.2
05/10/2015 10:10;20.1
05/10/2015 10:15;20.2
05/10/2015 10:20;20.1
05/10/2015 10:25;20.4
05/10/2015 10:30;20.6
05/10/2015 10:35;20.5
05/10/2015 10:40;20.6
05/10/2015 10:45;20.9
05/10/2015 10:50;21.1
05/10/2015 10:55;20.9
05/10/2015 11:00;20.9
05/10/2015 11:05;20.5
05/10/2015 11:10;20.5
05/10/2015 11:15;21
05/10/2015 11:20;20.5
05/10/2015 11:25;20.9
05/10/2015 11:30;21.1
05/10/2015 11:35;21.2
05/10/2015 11:40;21.3
05/10/2015 11:45;21.7
05/10/2015 11:50;21.4
05/10/2015 11:55;21.1
05/10/2015 12:00;21.4
05/10/2015 12:05;21.4
05/10/2015 12:10;21.7
05/10/2015 12:15;21.9
05/10/2015 12:20;21.6
05/10/2015 12:25;21.5
05/10/2015 12:30;21.6
05/10/2015 12:35;21.7
05/10/2015 12:40;21.8
05/10/2015 12:45;21.9
05/10/2015 12:50;21.8
05/10/2015 12:55;21.7
05/10/2015 13:00;21.3
05/10/2015 13:05;21.9
05/10/2015 13:10;21.5
05/10/2015 13:15;21.5
05/10/2015 13:20;21.3
05/10/2015 13:25;20.9
05/10/2015 13:30;21.1
05/10/2015 13:35;20.5
05/10/2015 13:40;20.6
05/10/2015 13:45;21
05/10/2015 13:50;20.6
05/10/2015 13:55;20.5
05/10/2015 14:00;20.4
05/10/2015 14:05;21
05/10/2015 14:10;20.8
05/10/2015 14:15;20.5
05/10/2015 14:20;20.4
05/10/2015 14:25;19.9
05/10/2015 14:30;19.9
05/10/2015 14:35;19.8
05/10/2015 14:40;19.8
05/10/2015 14:45;19.8
05/10/2015 14:50;19.9
05/10/2015 14:55;19.5
05/10/2015 15:00;19.2
05/10/2015 15:05;19.1
05/10/2015 15:10;19.6
05/10/2015 15:15;19.1
05/10/2015 15:20;19.1
05/10/2015 15:25;19.1
05/10/2015 15:30;19
05/10/2015 15:35;19.1
05/10/2015 15:40;18.9
05/10/2015 15:45;18.7
05/10/2015 15:50;18.7
05/10/2015 15:55;18.6
05/10/2015 16:00;18.6
05/10/2015 16:05;18.3
05/10/2015 16:10;18.3
05/10/2015 16:15;18.1
05/10/2015 16:20;18
05/10/2015 16:25;17.9
05/10/2015 16:30;17.9
05/10/2015 16:35;17.4
05/10/2015 16:40;17.3
05/10/2015 16:45;17.3
05/10/2015 16:50;17.3
05/10/2015 16:55;17.3
05/10/2015 17:00;17.1
05/10/2015 17:05;17
05/10/2015 17:10;17
05/10/2015 17:15;17
05/10/2015 17:20;16.8
05/10/2015 17:25;16.7
05/10/2015 17:30;16.6
05/10/2015 17:35;16.6
05/10/2015 17:40;16.3
05/10/2015 17:45;16.3
05/10/2015 17:50;16.5
05/10/2015 17:55;16.3
05/10/2015 18:00;16.1
05/10/2015 18:05;16
05/10/2015 18:10;16
05/10/2015 18:15;15.9
05/10/2015 18:20;15.9
05/10/2015 18:25;15.8
05/10/2015 18:30;15.7
05/10/2015 18:35;15.7
05/10/2015 18:40;15.6
05/10/2015 18:45;15.6
05/10/2015 18:50;15.7
05/10/2015 18:55;15.6
05/10/2015 19:00;15.6
05/10/2015 19:05;15.6
05/10/2015 19:10;15.6
05/10/2015 19:15;15.7
05/10/2015 19:20;15.6
05/10/2015 19:25;15.7
05/10/2015 19:30;15.6
05/10/2015 19:35;15.7
05/10/2015 19:40;15.6
05/10/2015 19:45;15.6
05/10/2015 19:50;15.5
05/10/2015 19:55;15.4
05/10/2015 20:00;15.3
05/10/2015 20:05;15.2
05/10/2015 20:10;15.1
05/10/2015 20:15;15.2
05/10/2015 20:20;15.1
05/10/2015 20:25;15.3
05/10/2015 20:30;15.3
05/10/2015 20:35;15.1
05/10/2015 20:40;15.2
05/10/2015 20:45;15.2
05/10/2015 20:50;15.1
05/10/2015 20:55;15.2
05/10/2015 21:00;15
05/10/2015 21:05;15.1
05/10/2015 21:10;15.1
05/10/2015 21:15;15.1
05/10/2015 21:20;15.2
05/10/2015 21:25;15
05/10/2015 21:30;15
05/10/2015 21:35;15.1
05/10/2015 21:40;15.1
05/10/2015 21:45;15.1
05/10/2015 21:50;15
05/10/2015 21:55;15.1
05/10/2015 22:00;15
05/10/2015 22:05;15
05/10/2015 22:10;15
05/10/2015 22:15;14.8
05/10/2015 22:20;15
05/10/2015 22:25;15
05/10/2015 22:30;15.1
05/10/2015 22:35;15
05/10/2015 22:40;15
05/10/2015 22:45;15
05/10/2015 22:50;15.1
05/10/2015 22:55;15.1
05/10/2015 23:00;15.2
05/10/2015 23:05;15.1
05/10/2015 23:10;15.1
05/10/2015 23:15;15.2
05/10/2015 23:20;15.2
05/10/2015 23:25;15.3
05/10/2015 23:30;15.3
05/10/2015 23:35;15.3
05/10/2015 23:40;15.3
05/10/2015 23:45;15.4
05/10/2015 23:50;15.3
05/10/2015 23:55;15.3
06/10/2015 00:00;15.2
06/10/2015 00:05;15.4
06/10/2015 00:10;15.2
06/10/2015 00:15;15.1
06/10/2015 00:20;15.1
06/10/2015 00:25;15
06/10/2015 00:30;14.8
06/10/2015 00:35;14.6
06/10/2015 00:40;14.6
06/10/2015 00:45;14.6
06/10/2015 00:50;14.6
06/10/2015 00:55;14.5
06/10/2015 01:00;14.4
06/10/2015 01:05;14.5
06/10/2015 01:10;14.5
06/10/2015 01:15;14.4
06/10/2015 01:20;14.4
06/10/2015 01:25;14.6
06/10/2015 01:30;14.4
06/10/2015 01:35;14.5
06/10/2015 01:40;14.4
06/10/2015 01:45;14.2
06/10/2015 01:50;14.2
06/10/2015 01:55;14.2
06/10/2015 02:00;14.1
06/10/2015 02:05;14
06/10/2015 02:10;14
06/10/2015 02:15;14
06/10/2015 02:20;13.9
06/10/2015 02:25;13.9
06/10/2015 02:30;13.8
06/10/2015 02:35;13.8
06/10/2015 02:40;13.7
06/10/2015 02:45;13.6
06/10/2015 02:50;13.7
06/10/2015 02:55;13.4
06/10/2015 03:00;13.4
06/10/2015 03:05;13.4
06/10/2015 03:10;13.4
06/10/2015 03:15;13.3
06/10/2015 03:20;13.4
06/10/2015 03:25;13.4
06/10/2015 03:30;13.4
06/10/2015 03:35;13.2
06/10/2015 03:40;13.3
06/10/2015 03:45;13.3
06/10/2015 03:50;13.3
06/10/2015 03:55;13.2
06/10/2015 04:00;13.3
06/10/2015 04:05;13.6
06/10/2015 04:10;13.4
06/10/2015 04:15;13.7
06/10/2015 04:20;13.7
06/10/2015 04:25;13.8
06/10/2015 04:30;13.7
06/10/2015 04:35;13.7
06/10/2015 04:40;13.7
06/10/2015 04:45;13.8
06/10/2015 04:50;13.7
06/10/2015 04:55;13.7
06/10/2015 05:00;13.8
06/10/2015 05:05;13.7
06/10/2015 05:10;13.8
06/10/2015 05:15;13.8
06/10/2015 05:20;13.8
06/10/2015 05:25;13.7
06/10/2015 05:30;13.6
06/10/2015 05:35;13.7
06/10/2015 05:40;13.7
06/10/2015 05:45;13.7
06/10/2015 05:50;13.7
06/10/2015 05:55;13.7
06/10/2015 06:00;13.7
06/10/2015 06:05;13.8
06/10/2015 06:10;13.8
06/10/2015 06:15;13.9
06/10/2015 06:20;13.8
06/10/2015 06:25;13.9
06/10/2015 06:30;13.9
06/10/2015 06:35;14
06/10/2015 06:40;14
06/10/2015 06:45;14
06/10/2015 06:50;14.2
06/10/2015 06:55;14.1
06/10/2015 07:00;14.2
06/10/2015 07:05;14.4
06/10/2015 07:10;14.6
06/10/2015 07:15;14.6
06/10/2015 07:20;14.7
06/10/2015 07:25;15.1
06/10/2015 07:30;15.4
06/10/2015 07:35;15.5
06/10/2015 07:40;15.5
06/10/2015 07:45;15.8
06/10/2015 07:50;16
06/10/2015 07:55;16.5
06/10/2015 08:00;16.5
06/10/2015 08:05;16.7
06/10/2015 08:10;16.8
06/10/2015 08:15;16.7
06/10/2015 08:20;17
06/10/2015 08:25;17
06/10/2015 08:30;17.2
06/10/2015 08:35;17.6
06/10/2015 08:40;17.7
06/10/2015 08:45;18.1
06/10/2015 08:50;18.1
06/10/2015 08:55;18.4
06/10/2015 09:00;18.5
06/10/2015 09:05;18.3
06/10/2015 09:10;18.3
06/10/2015 09:15;18.5
06/10/2015 09:20;18.6
06/10/2015 09:25;18.8
06/10/2015 09:30;19.5
06/10/2015 09:35;19.7
06/10/2015 09:40;20.2
06/10/2015 09:45;20
06/10/2015 09:50;20.4
06/10/2015 09:55;20.9
06/10/2015 10:00;21.6
06/10/2015 10:05;21.9
06/10/2015 10:10;22.1
06/10/2015 10:15;22.5
06/10/2015 10:20;22.3
06/10/2015 10:25;22.4
06/10/2015 10:30;22.8
06/10/2015 10:35;23.2
06/10/2015 10:40;23.2
06/10/2015 10:45;23.1
06/10/2015 10:50;22.9
06/10/2015 10:55;23.1
06/10/2015 11:00;23.1
06/10/2015 11:05;22.8
06/10/2015 11:10;22.9
06/10/2015 11:15;22.8
06/10/2015 11:20;22.8
06/10/2015 11:25;22.5
06/10/2015 11:30;22.6
06/10/2015 11:35;22.7
06/10/2015 11:40;22.1
06/10/2015 11:45;22.8
06/10/2015 11:50;22.9
06/10/2015 11:55;22.9
06/10/2015 12:00;22.9
06/10/2015 12:05;22.9
06/10/2015 12:10;23.4
06/10/2015 12:15;23.8
06/10/2015 12:20;23.7
06/10/2015 12:25;23.2
06/10/2015 12:30;23.2
06/10/2015 12:35;23.5
06/10/2015 12:40;24
06/10/2015 12:45;24.2
06/10/2015 12:50;23.9
06/10/2015 12:55;23.3
06/10/2015 13:00;23.7
06/10/2015 13:05;23.5
06/10/2015 13:10;23.4
06/10/2015 13:15;23.1
06/10/2015 13:20;23.2
06/10/2015 13:25;23.1
06/10/2015 13:30;22.7
06/10/2015 13:35;23
06/10/2015 13:40;22.5
06/10/2015 13:45;22.1
06/10/2015 13:50;22
06/10/2015 13:55;22.5
06/10/2015 14:00;22.1
06/10/2015 14:05;21.7
06/10/2015 14:10;21.6
06/10/2015 14:15;21.5
06/10/2015 14:20;21.4
06/10/2015 14:25;21.2
06/10/2015 14:30;20.9
06/10/2015 14:35;20.9
06/10/2015 14:40;20.8
06/10/2015 14:45;20.3
06/10/2015 14:50;19.9
06/10/2015 14:55;19.7
06/10/2015 15:00;19.6
06/10/2015 15:05;19.5
06/10/2015 15:10;19.7
06/10/2015 15:15;19.5
06/10/2015 15:20;19.2
06/10/2015 15:25;19.2
06/10/2015 15:30;19.1
06/10/2015 15:35;18.9
06/10/2015 15:40;18.8
06/10/2015 15:45;18.8
06/10/2015 15:50;19.1
06/10/2015 15:55;19
06/10/2015 16:00;18.9
06/10/2015 16:05;19
06/10/2015 16:10;18.9
06/10/2015 16:15;19.1
06/10/2015 16:20;19
06/10/2015 16:25;18.9
06/10/2015 16:30;18.5
06/10/2015 16:35;18.6
06/10/2015 16:40;18.5
06/10/2015 16:45;18.2
06/10/2015 16:50;18
06/10/2015 16:55;17.9
06/10/2015 17:00;17.9
06/10/2015 17:05;17.6
06/10/2015 17:10;17.4
06/10/2015 17:15;17.4
06/10/2015 17:20;17.1
06/10/2015 17:25;17.2
06/10/2015 17:30;17
06/10/2015 17:35;17
06/10/2015 17:40;16.8
06/10/2015 17:45;16.8
06/10/2015 17:50;16.8
06/10/2015 17:55;16.7
06/10/2015 18:00;16.6
06/10/2015 18:05;16.6
06/10/2015 18:10;16.6
06/10/2015 18:15;16.5
06/10/2015 18:20;16.5
06/10/2015 18:25;16.5
06/10/2015 18:30;16.3
06/10/2015 18:35;16.5
06/10/2015 18:40;16.3
06/10/2015 18:45;16.2
06/10/2015 18:50;16.2
06/10/2015 18:55;16.2
06/10/2015 19:00;16.2
06/10/2015 19:05;16.3
06/10/2015 19:10;16.3
06/10/2015 19:15;16.3
06/10/2015 19:20;16.2
06/10/2015 19:25;16.2
06/10/2015 19:30;16.2
06/10/2015 19:35;16.2
06/10/2015 19:40;16.2
06/10/2015 19:45;16.2
06/10/2015 19:50;16.2
06/10/2015 19:55;16.3
06/10/2015 20:00;16.2
06/10/2015 20:05;16.2
06/10/2015 20:10;16.2
06/10/2015 20:15;16.2
06/10/2015 20:20;16.1
06/10/2015 20:25;16.1
06/10/2015 20:30;16
06/10/2015 20:35;16.1
06/10/2015 20:40;16
06/10/2015 20:45;16.1
06/10/2015 20:50;15.9
06/10/2015 20:55;16.1
06/10/2015 21:00;15.9
06/10/2015 21:05;15.9
06/10/2015 21:10;15.9
06/10/2015 21:15;15.9
06/10/2015 21:20;15.8
06/10/2015 21:25;15.8
06/10/2015 21:30;15.8
06/10/2015 21:35;15.7
06/10/2015 21:40;15.8
06/10/2015 21:45;15.8
06/10/2015 21:50;15.7
06/10/2015 21:55;15.8
06/10/2015 22:00;15.9
06/10/2015 22:05;16
06/10/2015 22:10;15.9
06/10/2015 22:15;15.9
06/10/2015 22:20;15.9
06/10/2015 22:25;15.9
06/10/2015 22:30;16
06/10/2015 22:35;16
06/10/2015 22:40;16.1
06/10/2015 22:45;16.1
06/10/2015 22:50;16.1
06/10/2015 22:55;16.1
06/10/2015 23:00;16.2
06/10/2015 23:05;16.1
06/10/2015 23:10;16.1
06/10/2015 23:15;16.1
06/10/2015 23:20;16.1
06/10/2015 23:25;16.1
06/10/2015 23:30;16.1
06/10/2015 23:35;16.1
06/10/2015 23:40;16.1
06/10/2015 23:45;16
06/10/2015 23:50;16.1
06/10/2015 23:55;16
07/10/2015 00:00;16
07/10/2015 00:05;15.9
07/10/2015 00:10;15.9
07/10/2015 00:15;15.9
07/10/2015 00:20;15.9
07/10/2015 00:25;15.9
07/10/2015 00:30;15.9
07/10/2015 00:35;15.9
07/10/2015 00:40;15.8
07/10/2015 00:45;15.7
07/10/2015 00:50;15.8
07/10/2015 00:55;15.7
07/10/2015 01:00;15.7
07/10/2015 01:05;15.7
07/10/2015 01:10;15.7
07/10/2015 01:15;15.6
07/10/2015 01:20;15.7
07/10/2015 01:25;15.7
07/10/2015 01:30;15.7
07/10/2015 01:35;15.7
07/10/2015 01:40;15.6
07/10/2015 01:45;15.8
07/10/2015 01:50;15.6
07/10/2015 01:55;15.6
07/10/2015 02:00;15.6
07/10/2015 02:05;15.5
07/10/2015 02:10;15.5
07/10/2015 02:15;15.5
07/10/2015 02:20;15.5
07/10/2015 02:25;15.4
07/10/2015 02:30;15.5
07/10/2015 02:35;15.5
07/10/2015 02:40;15.4
07/10/2015 02:45;15.4
07/10/2015 02:50;15.4
07/10/2015 02:55;15.4
07/10/2015 03:00;15.4
07/10/2015 03:05;15.3
07/10/2015 03:10;15.3
07/10/2015 03:15;15.3
07/10/2015 03:20;15.3
07/10/2015 03:25;15.3
07/10/2015 03:30;15.3
07/10/2015 03:35;15.2
07/10/2015 03:40;15.2
07/10/2015 03:45;15.2
07/10/2015 03:50;15.1
07/10/2015 03:55;15.1
07/10/2015 04:00;15.2
07/10/2015 04:05;15.1
07/10/2015 04:10;15
07/10/2015 04:15;15.1
07/10/2015 04:20;15.1
07/10/2015 04:25;15.1
07/10/2015 04:30;15
07/10/2015 04:35;14.8
07/10/2015 04:40;14.8
07/10/2015 04:45;14.8
07/10/2015 04:50;14.7
07/10/2015 04:55;14.7
07/10/2015 05:00;14.8
07/10/2015 05:05;14.8
07/10/2015 05:10;14.8
07/10/2015 05:15;14.7
07/10/2015 05:20;14.7
07/10/2015 05:25;14.6
07/10/2015 05:30;14.7
07/10/2015 05:35;14.7
07/10/2015 05:40;14.7
07/10/2015 05:45;14.7
07/10/2015 05:50;14.5
07/10/2015 05:55;14.4
07/10/2015 06:00;14.6
07/10/2015 06:05;14.7
07/10/2015 06:10;14.6
07/10/2015 06:15;14.6
07/10/2015 06:20;14.5
07/10/2015 06:25;14.5
07/10/2015 06:30;14.5
07/10/2015 06:35;14.5
07/10/2015 06:40;14.5
07/10/2015 06:45;14.6
07/10/2015 06:50;14.6
07/10/2015 06:55;14.8
07/10/2015 07:00;15
07/10/2015 07:05;15.1
07/10/2015 07:10;15.3
07/10/2015 07:15;15.3
07/10/2015 07:20;15.4
07/10/2015 07:25;15.2
07/10/2015 07:30;15.3
07/10/2015 07:35;15.6
07/10/2015 07:40;15.5
07/10/2015 07:45;15.8
07/10/2015 07:50;15.9
07/10/2015 07:55;15.9
07/10/2015 08:00;16
07/10/2015 08:05;16.1
07/10/2015 08:10;16.3
07/10/2015 08:15;16.3
07/10/2015 08:20;16.7
07/10/2015 08:25;16.8
07/10/2015 08:30;17.3
07/10/2015 08:35;17.5
07/10/2015 08:40;17.9
07/10/2015 08:45;18.1
07/10/2015 08:50;18.5
07/10/2015 08:55;18.8
07/10/2015 09:00;19.9
07/10/2015 09:05;20.5
07/10/2015 09:10;21.2
07/10/2015 09:15;21.4
07/10/2015 09:20;21.8
07/10/2015 09:25;22.3
07/10/2015 09:30;22.4
07/10/2015 09:35;22.5
07/10/2015 09:40;22.9
07/10/2015 09:45;23.4
07/10/2015 09:50;23.5
07/10/2015 09:55;23.9
07/10/2015 10:00;23.9
07/10/2015 10:05;24.3
07/10/2015 10:10;24.8
07/10/2015 10:15;24.9
07/10/2015 10:20;25.2
07/10/2015 10:25;25.9
07/10/2015 10:30;26.1
07/10/2015 10:35;26.2
07/10/2015 10:40;26.3
07/10/2015 10:45;26.4
07/10/2015 10:50;26.4
07/10/2015 10:55;26.8
07/10/2015 11:00;26.8
07/10/2015 11:05;26.8
07/10/2015 11:10;27.3
07/10/2015 11:15;27.3
07/10/2015 11:20;27.3
07/10/2015 11:25;27.4
07/10/2015 11:30;27.7
07/10/2015 11:35;28.3
07/10/2015 11:40;28.4
07/10/2015 11:45;28.9
07/10/2015 11:50;28.9
07/10/2015 11:55;28.8
07/10/2015 12:00;28.5
07/10/2015 12:05;29.1
07/10/2015 12:10;29.7
07/10/2015 12:15;29.7
07/10/2015 12:20;28.9
07/10/2015 12:25;29.6
07/10/2015 12:30;29.7
07/10/2015 12:35;29.3
07/10/2015 12:40;30.1
07/10/2015 12:45;30.2
07/10/2015 12:50;30.1
07/10/2015 12:55;30
07/10/2015 13:00;30.7
07/10/2015 13:05;31
07/10/2015 13:10;30.7
07/10/2015 13:15;31
07/10/2015 13:20;30.3
07/10/2015 13:25;30.4
07/10/2015 13:30;30.8
07/10/2015 13:35;31.4
07/10/2015 13:40;31.8
07/10/2015 13:45;31.9
07/10/2015 13:50;30.8
07/10/2015 13:55;31.3
07/10/2015 14:00;31.4
07/10/2015 14:05;31.1
07/10/2015 14:10;31.2
07/10/2015 14:15;31.2
07/10/2015 14:20;30.6
07/10/2015 14:25;31
07/10/2015 14:30;31.4
07/10/2015 14:35;32
07/10/2015 14:40;31.9
07/10/2015 14:45;31.8
07/10/2015 14:50;31.9
07/10/2015 14:55;32.1
07/10/2015 15:00;32.2
07/10/2015 15:05;31.8
07/10/2015 15:10;31.6
07/10/2015 15:15;31.9
07/10/2015 15:20;31.8
07/10/2015 15:25;32.1
07/10/2015 15:30;32
07/10/2015 15:35;31.8
07/10/2015 15:40;31.5
07/10/2015 15:45;31.7
07/10/2015 15:50;31.6
07/10/2015 15:55;31.5
07/10/2015 16:00;31.5
07/10/2015 16:05;30.7
07/10/2015 16:10;29
07/10/2015 16:15;28.7
07/10/2015 16:20;28.4
07/10/2015 16:25;27.9
07/10/2015 16:30;27.7
07/10/2015 16:35;27.5
07/10/2015 16:40;27.5
07/10/2015 16:45;27.1
07/10/2015 16:50;27
07/10/2015 16:55;26.8
07/10/2015 17:00;26.8
07/10/2015 17:05;26.8
07/10/2015 17:10;26.6
07/10/2015 17:15;26.6
07/10/2015 17:20;26.1
07/10/2015 17:25;26.1
07/10/2015 17:30;26
07/10/2015 17:35;25.7
07/10/2015 17:40;25.6
07/10/2015 17:45;25.3
07/10/2015 17:50;25.2
07/10/2015 17:55;25
07/10/2015 18:00;24.7
07/10/2015 18:05;24.6
07/10/2015 18:10;24.6
07/10/2015 18:15;24.5
07/10/2015 18:20;24.4
07/10/2015 18:25;24.2
07/10/2015 18:30;24
07/10/2015 18:35;23.9
07/10/2015 18:40;23.5
07/10/2015 18:45;23.7
07/10/2015 18:50;23.3
07/10/2015 18:55;23.3
07/10/2015 19:00;23.2
07/10/2015 19:05;23.1
07/10/2015 19:10;23.2
07/10/2015 19:15;23.5
07/10/2015 19:20;23.4
07/10/2015 19:25;23.2
07/10/2015 19:30;23
07/10/2015 19:35;23
07/10/2015 19:40;22.9
07/10/2015 19:45;23.1
07/10/2015 19:50;22.9
07/10/2015 19:55;22.3
07/10/2015 20:00;22.3
07/10/2015 20:05;22.6
07/10/2015 20:10;22.7
07/10/2015 20:15;22.6
07/10/2015 20:20;22.6
07/10/2015 20:25;22.5
07/10/2015 20:30;22.3
07/10/2015 20:35;21.9
07/10/2015 20:40;21.6
07/10/2015 20:45;21.8
07/10/2015 20:50;21.7
07/10/2015 20:55;21.4
07/10/2015 21:00;21.4
07/10/2015 21:05;21
07/10/2015 21:10;20.8
07/10/2015 21:15;20.9
07/10/2015 21:20;20.9
07/10/2015 21:25;20.1
07/10/2015 21:30;20
07/10/2015 21:35;20.2
07/10/2015 21:40;20.1
07/10/2015 21:45;20
07/10/2015 21:50;19.9
07/10/2015 21:55;19.2
07/10/2015 22:00;18.9
07/10/2015 22:05;18.8
07/10/2015 22:10;18.9
07/10/2015 22:15;18.9
07/10/2015 22:20;19
07/10/2015 22:25;19
07/10/2015 22:30;18.5
07/10/2015 22:35;18.4
07/10/2015 22:40;18.1
07/10/2015 22:45;17.7
07/10/2015 22:50;18
07/10/2015 22:55;17.9
07/10/2015 23:00;17.9
07/10/2015 23:05;17.9
07/10/2015 23:10;17.7
07/10/2015 23:15;17.7
07/10/2015 23:20;17.7
07/10/2015 23:25;17.5
07/10/2015 23:30;17.6
07/10/2015 23:35;17.9
07/10/2015 23:40;17.9
